ts,sessionId,event,payload
2025-09-15T01:11:53.896Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r5_003";"selected":0;"correct":true;"rtMs":242}
2025-09-15T01:11:54.209Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r5_004";"selected":0;"correct":true;"rtMs":185}
2025-09-15T01:11:54.675Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r5_005";"selected":0;"correct":true;"rtMs":332}
2025-09-15T01:11:55.000Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r5_006";"selected":0;"correct":true;"rtMs":188}
2025-09-15T01:11:55.313Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r5_007";"selected":0;"correct":true;"rtMs":186}
2025-09-15T01:11:55.644Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r5_008";"selected":0;"correct":false;"rtMs":201}
2025-09-15T01:11:55.943Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r5_009";"selected":0;"correct":true;"rtMs":169}
2025-09-15T01:11:56.275Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r5_010";"selected":0;"correct":false;"rtMs":197}
2025-09-15T01:11:56.621Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r5_011";"selected":0;"correct":true;"rtMs":212}
2025-09-15T01:11:56.985Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r5_012";"selected":0;"correct":true;"rtMs":225}
2025-09-15T01:11:58.132Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r7_001";"selected":0;"correct":false;"rtMs":1021}
2025-09-15T01:11:58.459Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r7_002";"selected":0;"correct":false;"rtMs":199}
2025-09-15T01:11:58.655Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r7_003";"selected":0;"correct":false;"rtMs":64}
2025-09-15T01:11:58.986Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r7_004";"selected":0;"correct":false;"rtMs":194}
2025-09-15T01:11:59.169Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r7_005";"selected":0;"correct":false;"rtMs":59}
2025-09-15T01:11:59.592Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r7_006";"selected":0;"correct":false;"rtMs":299}
2025-09-15T01:11:59.788Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,answer_submitted,{"itemId":"r7_007";"selected":0;"correct":false;"rtMs":63}
2025-09-15T01:12:01.006Z,4249e5ce-8fa3-4f85-aac9-c8ed1666fba7,assessment_finished,{"raw":9;"scaled":230;"cefr":"A2";"durationMs":8706}
2025-09-15T01:24:36.502Z,d0c65a80-4e7c-47b4-8f80-811158780e09,assessment_started,{"ua":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/139.0.0.0 Safari/537.36"}
2025-09-15T01:24:37.424Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_001";"selected":0;"correct":true;"rtMs":913}
2025-09-15T01:24:37.676Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_002";"selected":0;"correct":false;"rtMs":128}
2025-09-15T01:24:37.992Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_003";"selected":0;"correct":true;"rtMs":182}
2025-09-15T01:24:38.321Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_004";"selected":0;"correct":true;"rtMs":193}
2025-09-15T01:24:38.642Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_005";"selected":0;"correct":true;"rtMs":179}
2025-09-15T01:24:38.943Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_006";"selected":0;"correct":true;"rtMs":167}
2025-09-15T01:24:39.275Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_007";"selected":0;"correct":true;"rtMs":200}
2025-09-15T01:24:39.574Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_008";"selected":0;"correct":false;"rtMs":166}
2025-09-15T01:24:39.875Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_009";"selected":0;"correct":true;"rtMs":167}
2025-09-15T01:24:40.209Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_010";"selected":0;"correct":false;"rtMs":199}
2025-09-15T01:24:40.523Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_011";"selected":0;"correct":true;"rtMs":181}
2025-09-15T01:24:40.856Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r5_012";"selected":0;"correct":true;"rtMs":194}
2025-09-15T01:24:41.894Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r7_001";"selected":0;"correct":false;"rtMs":902}
2025-09-15T01:24:42.285Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r7_002";"selected":0;"correct":false;"rtMs":258}
2025-09-15T01:24:42.603Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r7_003";"selected":0;"correct":false;"rtMs":193}
2025-09-15T01:24:42.819Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r7_004";"selected":0;"correct":false;"rtMs":90}
2025-09-15T01:24:43.149Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r7_005";"selected":0;"correct":false;"rtMs":206}
2025-09-15T01:24:43.478Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r7_006";"selected":0;"correct":false;"rtMs":202}
2025-09-15T01:24:43.824Z,d0c65a80-4e7c-47b4-8f80-811158780e09,answer_submitted,{"itemId":"r7_007";"selected":0;"correct":false;"rtMs":217}
2025-09-15T01:24:45.003Z,d0c65a80-4e7c-47b4-8f80-811158780e09,assessment_finished,{"raw":9;"scaled":230;"cefr":"A2";"durationMs":8501}
2025-09-15T01:36:17.788Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,assessment_started,{"ua":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/139.0.0.0 Safari/537.36"}
2025-09-15T01:36:18.611Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_001";"selected":0;"correct":true;"rtMs":809}
2025-09-15T01:36:18.918Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_002";"selected":0;"correct":false;"rtMs":180}
2025-09-15T01:36:19.221Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_003";"selected":0;"correct":true;"rtMs":165}
2025-09-15T01:36:19.550Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_004";"selected":0;"correct":true;"rtMs":196}
2025-09-15T01:36:19.825Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_005";"selected":0;"correct":true;"rtMs":137}
2025-09-15T01:36:20.126Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_006";"selected":0;"correct":true;"rtMs":174}
2025-09-15T01:36:20.453Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_007";"selected":0;"correct":true;"rtMs":201}
2025-09-15T01:36:20.769Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_008";"selected":0;"correct":false;"rtMs":183}
2025-09-15T01:36:21.091Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_009";"selected":0;"correct":true;"rtMs":186}
2025-09-15T01:36:21.405Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_010";"selected":0;"correct":false;"rtMs":186}
2025-09-15T01:36:21.719Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_011";"selected":0;"correct":true;"rtMs":184}
2025-09-15T01:36:22.069Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r5_012";"selected":0;"correct":true;"rtMs":216}
2025-09-15T01:36:22.912Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r7_001";"selected":0;"correct":false;"rtMs":710}
2025-09-15T01:36:23.254Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r7_002";"selected":0;"correct":false;"rtMs":216}
2025-09-15T01:36:23.605Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r7_003";"selected":0;"correct":false;"rtMs":225}
2025-09-15T01:36:24.072Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r7_004";"selected":0;"correct":false;"rtMs":337}
2025-09-15T01:36:24.401Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r7_005";"selected":0;"correct":false;"rtMs":199}
2025-09-15T01:36:24.721Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r7_006";"selected":0;"correct":false;"rtMs":186}
2025-09-15T01:36:25.066Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,answer_submitted,{"itemId":"r7_007";"selected":0;"correct":false;"rtMs":214}
2025-09-15T01:36:26.079Z,a165c35b-d1ea-44ea-a9d7-92c2781fc7d9,assessment_finished,{"raw":9;"scaled":230;"cefr":"A2";"durationMs":8291}
2025-09-15T01:46:02.864Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,assessment_started,{"ua":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/139.0.0.0 Safari/537.36"}
2025-09-15T01:46:03.847Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_001";"selected":0;"correct":true;"rtMs":977}
2025-09-15T01:46:04.311Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_002";"selected":0;"correct":false;"rtMs":331}
2025-09-15T01:46:04.645Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_003";"selected":0;"correct":true;"rtMs":198}
2025-09-15T01:46:04.962Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_004";"selected":0;"correct":true;"rtMs":180}
2025-09-15T01:46:05.216Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_005";"selected":0;"correct":true;"rtMs":130}
2025-09-15T01:46:05.521Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_006";"selected":0;"correct":true;"rtMs":172}
2025-09-15T01:46:05.832Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_007";"selected":0;"correct":true;"rtMs":184}
2025-09-15T01:46:06.136Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_008";"selected":0;"correct":false;"rtMs":171}
2025-09-15T01:46:06.455Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_009";"selected":0;"correct":true;"rtMs":190}
2025-09-15T01:46:06.755Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_010";"selected":0;"correct":false;"rtMs":174}
2025-09-15T01:46:07.056Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_011";"selected":0;"correct":true;"rtMs":175}
2025-09-15T01:46:07.359Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r5_012";"selected":0;"correct":true;"rtMs":176}
2025-09-15T01:46:08.307Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r7_001";"selected":0;"correct":false;"rtMs":823}
2025-09-15T01:46:08.593Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r7_002";"selected":0;"correct":false;"rtMs":159}
2025-09-15T01:46:08.880Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r7_003";"selected":0;"correct":false;"rtMs":161}
2025-09-15T01:46:09.194Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r7_004";"selected":0;"correct":false;"rtMs":179}
2025-09-15T01:46:09.512Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r7_005";"selected":0;"correct":false;"rtMs":179}
2025-09-15T01:46:09.827Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r7_006";"selected":0;"correct":false;"rtMs":177}
2025-09-15T01:46:10.156Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r7_007";"selected":0;"correct":false;"rtMs":204}
2025-09-15T01:46:10.480Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,answer_submitted,{"itemId":"r7_008";"selected":0;"correct":false;"rtMs":199}
2025-09-15T01:46:11.561Z,f899f426-cefd-40e9-8990-d5ad7d6fda19,assessment_finished,{"raw":9;"scaled":230;"cefr":"A2";"durationMs":8697}
2025-09-15T10:12:36.459Z,50c96784-ae6d-4212-932d-ca075bce5839,assessment_started,{"ua":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/139.0.0.0 Safari/537.36"}
2025-09-15T10:12:37.745Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_001";"selected":0;"correct":true;"rtMs":1273}
2025-09-15T10:12:38.038Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_002";"selected":0;"correct":false;"rtMs":166}
2025-09-15T10:12:38.339Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_003";"selected":0;"correct":true;"rtMs":176}
2025-09-15T10:12:38.626Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_004";"selected":0;"correct":true;"rtMs":150}
2025-09-15T10:12:38.926Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_005";"selected":0;"correct":true;"rtMs":166}
2025-09-15T10:12:39.227Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_006";"selected":0;"correct":true;"rtMs":168}
2025-09-15T10:12:39.533Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_007";"selected":0;"correct":true;"rtMs":174}
2025-09-15T10:12:39.819Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_008";"selected":0;"correct":false;"rtMs":158}
2025-09-15T10:12:40.137Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_009";"selected":0;"correct":true;"rtMs":189}
2025-09-15T10:12:40.441Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_010";"selected":0;"correct":false;"rtMs":175}
2025-09-15T10:12:40.737Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_011";"selected":0;"correct":true;"rtMs":172}
2025-09-15T10:12:41.040Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r5_012";"selected":0;"correct":true;"rtMs":179}
2025-09-15T10:12:41.356Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r7_001";"selected":0;"correct":false;"rtMs":176}
2025-09-15T10:12:41.655Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r7_002";"selected":0;"correct":false;"rtMs":173}
2025-09-15T10:12:41.974Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r7_003";"selected":0;"correct":false;"rtMs":192}
2025-09-15T10:12:42.290Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r7_004";"selected":0;"correct":false;"rtMs":192}
2025-09-15T10:12:42.605Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r7_005";"selected":0;"correct":false;"rtMs":192}
2025-09-15T10:12:42.891Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r7_006";"selected":0;"correct":false;"rtMs":162}
2025-09-15T10:12:43.225Z,50c96784-ae6d-4212-932d-ca075bce5839,answer_submitted,{"itemId":"r7_007";"selected":0;"correct":false;"rtMs":199}
2025-09-15T10:12:44.311Z,50c96784-ae6d-4212-932d-ca075bce5839,assessment_finished,{"raw":9;"scaled":230;"cefr":"A2";"durationMs":7852}
2025-09-15T10:13:22.408Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,assessment_started,{"ua":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/139.0.0.0 Safari/537.36"}
2025-09-15T10:13:23.871Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_001";"selected":0;"correct":true;"rtMs":1458}
2025-09-15T10:13:24.530Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_002";"selected":1;"correct":true;"rtMs":532}
2025-09-15T10:13:25.121Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_003";"selected":0;"correct":true;"rtMs":461}
2025-09-15T10:13:25.452Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_004";"selected":0;"correct":true;"rtMs":207}
2025-09-15T10:13:33.576Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_005";"selected":0;"correct":true;"rtMs":7998}
2025-09-15T10:13:34.330Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_006";"selected":0;"correct":true;"rtMs":616}
2025-09-15T10:13:34.965Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_007";"selected":0;"correct":true;"rtMs":503}
2025-09-15T10:13:39.200Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_008";"selected":1;"correct":true;"rtMs":4107}
2025-09-15T10:13:44.889Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_009";"selected":0;"correct":true;"rtMs":5561}
2025-09-15T10:13:45.560Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_010";"selected":1;"correct":true;"rtMs":546}
2025-09-15T10:13:53.121Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_011";"selected":0;"correct":true;"rtMs":7422}
2025-09-15T10:13:53.737Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r5_012";"selected":0;"correct":true;"rtMs":490}
2025-09-15T10:13:54.985Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r7_001";"selected":2;"correct":true;"rtMs":1122}
2025-09-15T10:14:02.873Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r7_002";"selected":2;"correct":true;"rtMs":7761}
2025-09-15T10:14:03.472Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r7_003";"selected":1;"correct":true;"rtMs":475}
2025-09-15T10:14:03.956Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r7_004";"selected":2;"correct":true;"rtMs":342}
2025-09-15T10:14:16.519Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r7_005";"selected":2;"correct":true;"rtMs":12437}
2025-09-15T10:14:17.301Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r7_006";"selected":2;"correct":true;"rtMs":656}
2025-09-15T10:14:18.114Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r7_007";"selected":3;"correct":true;"rtMs":685}
2025-09-15T10:14:19.038Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,answer_submitted,{"itemId":"r7_008";"selected":1;"correct":true;"rtMs":795}
2025-09-15T10:14:20.077Z,431d8ea4-e92e-4d64-a5c3-140621e8a4e0,assessment_finished,{"raw":20;"scaled":495;"cefr":"C1";"durationMs":57669}
